id,user,uid,version,changeset,timestamp
18535436,thevegetariancat,10256460,29,75776967,2019-10-16T12:20:32Z
18536016,Arrangy,4088480,14,79547345,2020-01-14T06:30:56Z
18545389,xlass,4628811,32,42424974,2016-09-25T15:05:58Z
18545937,Patchi,591881,12,52700874,2017-10-07T07:10:41Z
18546016,erlenmeyer,875518,16,50691946,2017-07-30T11:58:02Z
18546585,abian,2567306,20,60300731,2018-06-30T11:55:51Z
18548712,BoomEngine,288925,18,79230063,2020-01-06T04:27:47Z
18550012,Santi2222,493192,30,68080573,2019-03-12T22:35:37Z
18613259,Patchi,591881,12,52700874,2017-10-07T07:10:41Z
18613651,Wim L,223681,24,76248312,2019-10-26T17:11:26Z
18613820,xlass,4628811,27,42424974,2016-09-25T15:05:35Z
18615552,BoomEngine,288925,24,80278992,2020-01-29T21:14:15Z
18616007,Patchi,591881,24,52700874,2017-10-07T07:10:41Z
18616645,BoomEngine,288925,16,80332237,2020-01-30T18:25:58Z
18616774,Iván_,1773299,19,66236549,2019-01-11T19:28:05Z
18616882,BoomEngine,288925,21,79129645,2020-01-02T20:28:42Z
18616918,Wim L,223681,14,76293787,2019-10-28T10:48:20Z
18617128,BoomEngine,288925,18,80223126,2020-01-28T23:43:25Z
18937654,xlass,4628811,23,42424974,2016-09-25T15:05:38Z
18937742,Iván_,1773299,18,66236549,2019-01-11T19:28:05Z
18938044,BoomEngine,288925,17,80332237,2020-01-30T18:25:58Z
18939338,BoomEngine,288925,13,80278694,2020-01-29T21:01:45Z
18939466,CristinaDC,2392758,12,32697015,2015-07-17T12:40:55Z
18939655,Wim L,223681,23,76301560,2019-10-28T14:05:21Z
18939724,erlenmeyer,875518,15,42467597,2016-09-27T11:00:43Z
18939795,erlenmeyer,875518,14,42467597,2016-09-27T11:00:41Z
18939952,ax3l,3302347,13,55101584,2018-01-02T14:00:02Z
18940032,erlenmeyer,875518,17,42467597,2016-09-27T11:00:43Z
18940066,erlenmeyer,875518,8,34083070,2015-09-17T12:48:24Z
18940306,CristinaDC,2392758,15,32697015,2015-07-17T12:40:48Z
18940336,Iván_,1773299,21,66236549,2019-01-11T19:28:05Z
18940377,erlenmeyer,875518,18,34042461,2015-09-15T14:51:41Z
18945548,Patchi,591881,15,52700874,2017-10-07T07:10:42Z
18945609,Wim L,223681,17,76248312,2019-10-26T17:11:29Z
18945752,Wim L,223681,17,76293912,2019-10-28T10:51:16Z
18946006,erlenmeyer,875518,9,50691946,2017-07-30T11:58:03Z
18946123,CristinaDC,2392758,12,32722789,2015-07-18T19:59:36Z
18946143,erlenmeyer,875518,13,50691946,2017-07-30T11:58:03Z
18946341,erlenmeyer,875518,14,40628532,2016-07-10T11:28:50Z
18946579,BoomEngine,288925,32,79438166,2020-01-10T23:01:25Z
18977862,xlass,4628811,21,42424974,2016-09-25T15:05:37Z
18980244,kangirigungi,2170570,20,75910566,2019-10-18T19:01:40Z
19095773,Wim L,223681,13,76301560,2019-10-28T14:05:21Z
19095774,CristinaDC,2392758,11,32697015,2015-07-17T12:40:41Z
19095778,CristinaDC,2392758,10,32659186,2015-07-15T18:40:12Z
19095780,Patchi,591881,15,52700874,2017-10-07T07:10:42Z
19095782,avm,99570,17,67717164,2019-03-02T16:07:05Z
19095784,Wim L,223681,13,76248312,2019-10-26T17:11:30Z
19095786,erlenmeyer,875518,11,34311129,2015-09-28T19:09:59Z
19095787,erlenmeyer,875518,12,41220604,2016-08-03T18:12:00Z
19095788,erlenmeyer,875518,12,34215457,2015-09-23T21:44:24Z
19790053,Creando,132740,9,39047965,2016-05-02T18:19:11Z
19790056,Iván_,1773299,12,66236549,2019-01-11T19:28:06Z
19790057,CristinaDC,2392758,7,32697015,2015-07-17T12:40:39Z
19790058,CristinaDC,2392758,9,32697015,2015-07-17T12:40:51Z
19790059,CristinaDC,2392758,10,33527925,2015-08-23T16:29:20Z
19790061,Porphyrion,706159,14,42429870,2016-09-25T18:56:58Z
19790063,CristinaDC,2392758,10,33527115,2015-08-23T15:47:48Z
19790064,ax3l,3302347,25,55074357,2018-01-01T12:34:33Z
19790066,ax3l,3302347,12,55074357,2018-01-01T12:33:32Z
19790067,CristinaDC,2392758,11,32635716,2015-07-14T19:12:59Z
19790069,erlenmeyer,875518,10,35593224,2015-11-26T15:19:30Z
19790070,Iván_,1773299,15,66236549,2019-01-11T19:28:06Z
19790071,mapman44,2888253,13,70957858,2019-06-05T14:57:32Z
19790072,erlenmeyer,875518,10,39733432,2016-06-02T12:46:54Z
19790073,ivansanchez,5265,23,71276039,2019-06-15T10:05:40Z
19802240,BoomEngine,288925,14,80335467,2020-01-30T19:57:29Z
19802241,NoPPoN,2433250,14,67770061,2019-03-04T14:45:27Z
19802242,erlenmeyer,875518,6,34042461,2015-09-15T14:51:41Z
19802244,tanoca60,693887,12,26352201,2014-10-26T22:42:52Z
19802245,Iván_,1773299,14,66236549,2019-01-11T19:28:06Z
19802246,NoPPoN,2433250,18,67772477,2019-03-04T16:01:15Z
19802248,xlass,4628811,11,42424974,2016-09-25T15:06:06Z
19802249,Iván_,1773299,15,66236549,2019-01-11T19:28:06Z
19802250,Wim L,223681,12,76867881,2019-11-10T13:11:53Z
19802251,CristinaDC,2392758,10,32704932,2015-07-17T19:22:59Z
19802252,CristinaDC,2392758,8,33528336,2015-08-23T16:51:05Z
19802253,Iván_,1773299,15,66236549,2019-01-11T19:28:06Z
19802255,BoomEngine,288925,14,79216230,2020-01-05T16:02:05Z
19802259,CristinaDC,2392758,9,33599226,2015-08-26T15:29:00Z
19802260,Wim L,223681,13,76867881,2019-11-10T13:11:53Z
19802262,xlass,4628811,13,42424974,2016-09-25T15:06:00Z
19802263,xlass,4628811,12,42424974,2016-09-25T15:06:00Z
19802264,CristinaDC,2392758,8,32704932,2015-07-17T19:22:56Z
19804752,xlass,4628811,15,42424974,2016-09-25T15:06:09Z
19804753,CristinaDC,2392758,15,32775309,2015-07-21T12:07:03Z
19804755,avm,99570,13,56860972,2018-03-04T01:40:30Z
19804757,BoomEngine,288925,14,79216230,2020-01-05T16:02:05Z
19804758,BoomEngine,288925,13,79216230,2020-01-05T16:02:05Z
19804761,Iván_,1773299,13,66236549,2019-01-11T19:28:06Z
19804762,xlass,4628811,12,42424974,2016-09-25T15:06:09Z
19804764,BoomEngine,288925,16,79216230,2020-01-05T16:02:05Z
19804765,xlass,4628811,9,42424974,2016-09-25T15:06:10Z
19804766,BoomEngine,288925,11,79216230,2020-01-05T16:02:05Z
19804767,Iván_,1773299,17,66236549,2019-01-11T19:28:07Z
19804768,nonopp,291857,4,13032695,2012-09-08T11:47:59Z
19804769,Iván_,1773299,10,66236549,2019-01-11T19:28:07Z
19804770,xlass,4628811,11,42424974,2016-09-25T15:06:07Z
19804772,BoomEngine,288925,14,79216230,2020-01-05T16:02:05Z
19804773,CristinaDC,2392758,9,32704932,2015-07-17T19:22:57Z
19804774,CristinaDC,2392758,6,32704932,2015-07-17T19:22:56Z
19804775,samely,2512300,7,32637818,2015-07-14T20:37:16Z
19804776,CristinaDC,2392758,8,32732175,2015-07-19T12:42:29Z
19804777,Iván_,1773299,9,66236549,2019-01-11T19:28:07Z
19804778,CristinaDC,2392758,8,32732175,2015-07-19T12:42:34Z
19804779,CristinaDC,2392758,9,32732175,2015-07-19T12:42:33Z
19804781,Iván_,1773299,8,66236549,2019-01-11T19:28:07Z
19804782,BoomEngine,288925,11,79216817,2020-01-05T16:26:24Z
19804783,xlass,4628811,8,42427862,2016-09-25T17:29:21Z
19804785,xlass,4628811,7,42427862,2016-09-25T17:29:21Z
19804786,xlass,4628811,8,42427862,2016-09-25T17:29:20Z
19804788,Iván_,1773299,7,66236549,2019-01-11T19:28:07Z
19804792,cirdancarpintero,2245342,10,53271443,2017-10-26T18:56:06Z
19804793,BoomEngine,288925,8,80333125,2020-01-30T18:49:45Z
19804794,BoomEngine,288925,10,79216230,2020-01-05T16:02:05Z
19804795,BoomEngine,288925,11,80331697,2020-01-30T18:13:16Z
19804797,erlenmeyer,875518,10,41558091,2016-08-19T14:58:18Z
19804806,xlass,4628811,11,42424974,2016-09-25T15:06:10Z
19804807,Iván_,1773299,13,66236549,2019-01-11T19:28:07Z
19804808,CristinaDC,2392758,12,32762200,2015-07-20T19:42:33Z
19804812,Iván_,1773299,17,66236549,2019-01-11T19:28:07Z
19804814,Iván_,1773299,11,66236549,2019-01-11T19:28:07Z
19804817,BoomEngine,288925,13,80333085,2020-01-30T18:48:50Z
19909785,xlass,4628811,24,42427862,2016-09-25T17:29:27Z
21766538,BoomEngine,288925,11,79216230,2020-01-05T16:02:05Z
22295886,Rickydh,335661,9,8185698,2011-05-18T22:30:30Z
22295888,Rickydh,335661,7,8185698,2011-05-18T22:30:29Z
22741997,WJtW,2097920,16,28757458,2015-02-10T18:56:30Z
22742005,Santi2222,493192,12,68080721,2019-03-12T22:42:44Z
22742149,Ilikeopenstreetmap,6403431,37,50777978,2017-08-02T11:10:58Z
22743720,erlenmeyer,875518,10,42467597,2016-09-27T11:00:41Z
22743721,erlenmeyer,875518,13,42467597,2016-09-27T11:00:42Z
22743742,CristinaDC,2392758,9,32697015,2015-07-17T12:40:44Z
22743745,avm,99570,17,69888404,2019-05-04T19:54:29Z
22743747,vohokudul,9211483,19,65976344,2019-01-03T02:33:43Z
22743983,BoomEngine,288925,29,79333073,2020-01-08T09:55:39Z
22743996,erlenmeyer,875518,20,42467597,2016-09-27T11:00:43Z
22744006,fupduck,5577626,12,57087281,2018-03-11T16:44:07Z
22744223,BoomEngine,288925,16,79231081,2020-01-06T05:10:20Z
22744237,BoomEngine,288925,9,79231081,2020-01-06T05:10:20Z
22744243,BoomEngine,288925,14,79231081,2020-01-06T05:10:20Z
22746358,xlass,4628811,11,42424974,2016-09-25T15:06:09Z
22747191,Porphyrion,706159,24,42451550,2016-09-26T17:26:32Z
22747262,boeleman81,1557342,15,53958193,2017-11-20T19:17:18Z
22747264,Francisco Manuel Navarro Serrano,4983526,10,66866590,2019-02-02T22:54:08Z
22747284,xybot,70696,5,476074,2008-10-20T13:57:18Z
23646760,BoomEngine,288925,12,79353695,2020-01-08T19:34:53Z
23646761,Alberto Molina,161725,6,3842043,2010-02-10T17:49:54Z
23646763,Ludovic Drouard,1151930,8,31759835,2015-06-06T03:12:29Z
23646764,nonopp,291857,8,12868067,2012-08-26T15:49:09Z
23646765,xlass,4628811,22,42423398,2016-09-25T13:31:33Z
23646768,PKla,200382,13,75930847,2019-10-19T14:01:34Z
23646769,Alberto Molina,161725,4,3842043,2010-02-10T17:49:54Z
23646770,Alberto Molina,161725,4,3842043,2010-02-10T17:49:54Z
23646771,Nikiburton,8854267,12,62810007,2018-09-21T20:36:53Z
23646773,BoomEngine,288925,17,79216817,2020-01-05T16:26:24Z
23646774,BoomEngine,288925,12,79222157,2020-01-05T20:12:57Z
23646775,PKla,200382,7,75930847,2019-10-19T13:57:30Z
23646776,PKla,200382,10,75930850,2019-10-19T13:56:40Z
23646778,Nikiburton,8854267,6,62810025,2018-09-21T20:37:45Z
23646779,Nikiburton,8854267,11,62810768,2018-09-21T21:11:49Z
26664428,avm,99570,13,72469698,2019-07-20T21:06:22Z
27150556,BoomEngine,288925,16,79873336,2020-01-21T19:05:05Z
27645111,erlenmeyer,875518,6,16461081,2013-06-07T19:07:37Z
27645114,BoomEngine,288925,8,79231081,2020-01-06T05:10:20Z
27645116,erlenmeyer,875518,7,42609613,2016-10-03T16:31:57Z
27663059,BoomEngine,288925,8,80278992,2020-01-29T21:14:15Z
27758837,cirdancarpintero,2245342,12,54962792,2017-12-27T17:50:26Z
27879699,NoPPoN,2433250,11,67773644,2019-03-04T16:39:10Z
27880098,sanchi,170106,19,63926984,2018-10-27T12:36:24Z
27880148,Aragorn hijo de Arathorn,5575284,27,57440029,2018-03-22T22:41:59Z
28023746,patxi_openstreetmap,123164,11,33210033,2015-08-08T23:01:03Z
28023777,erlenmeyer,875518,7,18931133,2013-11-16T11:29:52Z
28023946,erlenmeyer,875518,8,36191540,2015-12-27T10:21:52Z
28026195,Iván_,1773299,11,66236549,2019-01-11T19:28:15Z
28026211,xlass,4628811,8,42427862,2016-09-25T17:29:20Z
28026240,xlass,4628811,6,42424974,2016-09-25T15:06:09Z
28026434,erlenmeyer,875518,6,36191540,2015-12-27T10:21:50Z
28026446,erlenmeyer,875518,6,36191540,2015-12-27T10:21:50Z
28026510,xlass,4628811,8,42424974,2016-09-25T15:05:38Z
28026513,BoomEngine,288925,12,79216230,2020-01-05T16:02:05Z
28026531,Iván_,1773299,12,66236549,2019-01-11T19:28:15Z
28026664,Juan Toledo,23167,6,1795941,2009-07-11T12:07:21Z
28026675,BoomEngine,288925,8,79216230,2020-01-05T16:02:05Z
28026682,Iván_,1773299,8,66236549,2019-01-11T19:28:15Z
28026995,BoomEngine,288925,10,80331697,2020-01-30T18:13:16Z
28027584,BoomEngine,288925,12,80332237,2020-01-30T18:25:58Z
28028236,fupduck,5577626,12,57087425,2018-03-11T16:49:40Z
28028545,Wim L,223681,19,76248312,2019-10-26T17:11:31Z
28089431,BoomEngine,288925,8,79216817,2020-01-05T16:26:24Z
28089436,ppgne,9259471,13,69027104,2019-04-09T01:59:35Z
28089446,patxi_openstreetmap,123164,7,33213403,2015-08-09T07:06:06Z
28089462,BoomEngine,288925,11,79216817,2020-01-05T16:26:24Z
28089481,maroromi,10580812,11,78724194,2019-12-22T00:37:11Z
28112420,erlenmeyer,875518,3,21726502,2014-04-16T09:45:33Z
28112578,CristinaDC,2392758,7,32635716,2015-07-14T19:13:04Z
28112713,CristinaDC,2392758,8,32697015,2015-07-17T12:40:44Z
28113943,ivansanchez,5265,12,71275035,2019-06-15T09:19:07Z
28115232,erlenmeyer,875518,12,34842684,2015-10-24T15:21:27Z
28115244,Iván_,1773299,12,66236549,2019-01-11T19:28:16Z
28115259,ax3l,3302347,4,55096394,2018-01-02T10:31:39Z
28115303,ax3l,3302347,8,55096394,2018-01-02T10:32:18Z
28115304,CristinaDC,2392758,6,32704932,2015-07-17T19:22:55Z
28115408,Iván_,1773299,12,66236549,2019-01-11T19:28:16Z
28115428,xlass,4628811,13,42424974,2016-09-25T15:05:40Z
28115491,ax3l,3302347,7,55074357,2018-01-01T12:07:46Z
28115504,CristinaDC,2392758,5,32697015,2015-07-17T12:40:49Z
28115543,CristinaDC,2392758,4,32697015,2015-07-17T12:40:41Z
28115578,ax3l,3302347,8,55059624,2017-12-31T14:36:03Z
28115592,erlenmeyer,875518,7,35555358,2015-11-24T17:03:31Z
28115626,xlass,4628811,10,42424974,2016-09-25T15:06:02Z
28115652,BoomEngine,288925,14,80337723,2020-01-30T21:10:14Z
28115658,Iván_,1773299,9,66236549,2019-01-11T19:28:16Z
28115662,BoomEngine,288925,9,80335801,2020-01-30T20:07:19Z
28115676,Iván_,1773299,14,66236549,2019-01-11T19:28:16Z
28115702,xlass,4628811,13,42424974,2016-09-25T15:05:40Z
28115723,NoPPoN,2433250,11,67772496,2019-03-04T16:01:58Z
28115745,Francisco Manuel Navarro Serrano,4983526,13,66997092,2019-02-07T15:27:05Z
28115849,Iván_,1773299,12,66236549,2019-01-11T19:28:17Z
28115852,Iván_,1773299,12,66236549,2019-01-11T19:28:17Z
28116142,Iván_,1773299,12,66236549,2019-01-11T19:28:17Z
28116157,ax3l,3302347,10,55101576,2018-01-02T13:59:52Z
28116203,erlenmeyer,875518,6,42467597,2016-09-27T11:00:42Z
28116755,erlenmeyer,875518,6,41346285,2016-08-09T14:11:40Z
28116797,CristinaDC,2392758,3,32640710,2015-07-14T23:30:45Z
28116816,xlass,4628811,11,42424974,2016-09-25T15:05:57Z
28116818,BoomEngine,288925,9,79107279,2020-01-02T10:01:44Z
28116858,BoomEngine,288925,13,79107279,2020-01-02T10:01:44Z
28116866,Wim L,223681,4,76293912,2019-10-28T11:48:10Z
28117570,erlenmeyer,875518,6,35551289,2015-11-24T14:12:48Z
28125114,BoomEngine,288925,9,80333085,2020-01-30T18:48:50Z
28125146,BoomEngine,288925,8,80333085,2020-01-30T18:48:50Z
28339302,Alberto Molina,161725,3,4575922,2010-05-01T15:07:02Z
28339304,avm,99570,7,58290804,2018-04-21T13:48:45Z
28339307,BoomEngine,288925,7,79231081,2020-01-06T05:10:20Z
28339308,Fran Prieto,449550,5,8763708,2011-07-18T22:25:51Z
28339309,BoomEngine,288925,10,79231081,2020-01-06T05:10:20Z
28339310,Nikiburton,8854267,7,62810141,2018-09-21T20:42:50Z
28369105,alediator,1545238,3,16540422,2013-06-13T17:33:50Z
28369109,alediator,1545238,3,16540422,2013-06-13T17:33:50Z
28369114,alediator,1545238,3,16540422,2013-06-13T17:33:50Z
28369200,avm,99570,10,69761006,2019-05-01T09:25:03Z
28369242,avm,99570,4,69761006,2019-05-01T09:25:03Z
28369252,avm,99570,8,69761006,2019-05-01T09:25:03Z
28369255,avm,99570,5,69761006,2019-05-01T09:25:03Z
28369291,avm,99570,7,69761006,2019-05-01T09:25:03Z
28369315,avm,99570,8,69761006,2019-05-01T09:25:03Z
28369387,avm,99570,11,69761006,2019-05-01T09:25:04Z
28369447,sanchi,170106,6,64117827,2018-11-02T15:55:29Z
28369512,BoomEngine,288925,10,79471713,2020-01-12T10:30:49Z
28369531,BoomEngine,288925,5,79200796,2020-01-04T22:17:29Z
28369545,BoomEngine,288925,5,79471713,2020-01-12T10:30:49Z
28370590,CristinaDC,2392758,10,32753257,2015-07-20T12:43:34Z
28370897,pittrichimica,497524,10,41611033,2016-08-22T10:19:54Z
28411040,Iván_,1773299,6,66236549,2019-01-11T19:28:18Z
28471976,erlenmeyer,875518,10,49045187,2017-05-28T12:57:20Z
31283635,BoomEngine,288925,14,79216817,2020-01-05T16:26:24Z
31283636,Iván_,1773299,16,66236549,2019-01-11T19:28:19Z
31283687,BoomEngine,288925,15,80337723,2020-01-30T21:10:14Z
31283833,Iván_,1773299,7,66236549,2019-01-11T19:28:19Z
31284373,CristinaDC,2392758,3,32704932,2015-07-17T19:22:58Z
31284383,CristinaDC,2392758,5,32716946,2015-07-18T12:50:34Z
31284440,tanoca60,693887,3,26448140,2014-10-30T20:47:20Z
31284462,CristinaDC,2392758,5,33502762,2015-08-22T11:10:04Z
31284579,xlass,4628811,7,42424974,2016-09-25T15:06:07Z
31284608,BoomEngine,288925,10,80331697,2020-01-30T18:13:16Z
31284618,CristinaDC,2392758,6,32704932,2015-07-17T19:22:58Z
31284810,Iván_,1773299,8,66236549,2019-01-11T19:28:20Z
31284953,pmorenogarcia,2792610,9,29905695,2015-04-01T14:19:00Z
31285023,mapman44,2888253,8,70957858,2019-06-05T14:57:32Z
31285366,cirdancarpintero,2245342,7,54150769,2017-11-28T14:30:18Z
31285473,Iván_,1773299,11,66236549,2019-01-11T19:28:20Z
31285580,Wim L,223681,10,76867881,2019-11-10T13:11:53Z
31285707,NoPPoN,2433250,9,67772496,2019-03-04T16:01:58Z
31285754,Iván_,1773299,12,66236549,2019-01-11T19:28:20Z
31285760,CristinaDC,2392758,3,33599226,2015-08-26T15:29:00Z
31320752,erlenmeyer,875518,7,35549221,2015-11-24T12:26:22Z
31321098,bkr,40560,8,57243765,2018-03-16T14:57:43Z
31322417,xlass,4628811,8,42424974,2016-09-25T15:06:00Z
31324769,Iván_,1773299,10,66236549,2019-01-11T19:28:20Z
31324909,CristinaDC,2392758,4,32722789,2015-07-18T19:59:33Z
31325054,erlenmeyer,875518,8,41220604,2016-08-03T18:12:00Z
32596018,NoPPoN,2433250,17,67771311,2019-03-04T15:27:11Z
34760154,Aragorn hijo de Arathorn,5575284,6,57440029,2018-03-22T22:42:00Z
34760161,mor,220932,5,49030480,2017-05-27T18:29:18Z
35138633,CristinaDC,2392758,5,32753257,2015-07-20T12:43:38Z
35784922,erlenmeyer,875518,3,18931133,2013-11-16T11:29:51Z
35784923,erlenmeyer,875518,6,29252025,2015-03-04T19:48:28Z
35784924,Alberto Molina,161725,2,4736177,2010-05-18T07:46:13Z
35784925,calamar,125918,1,1481227,2009-06-10T20:49:23Z
35784926,Alberto Molina,161725,2,4736177,2010-05-18T07:46:14Z
35784927,erlenmeyer,875518,4,48860224,2017-05-21T11:25:26Z
35784928,erlenmeyer,875518,3,48860224,2017-05-21T11:25:26Z
35784930,erlenmeyer,875518,5,29760961,2015-03-26T19:02:34Z
35784933,nonopp,291857,5,5344358,2010-07-29T07:33:12Z
35784937,Alberto Molina,161725,3,4736177,2010-05-18T07:46:11Z
35784939,Alberto Molina,161725,3,4736177,2010-05-18T07:46:12Z
35784940,Alberto Molina,161725,2,4736177,2010-05-18T07:46:04Z
35784941,erlenmeyer,875518,3,29369527,2015-03-09T19:32:29Z
35784942,erlenmeyer,875518,3,42609613,2016-10-03T16:31:57Z
35784943,Alberto Molina,161725,3,4736177,2010-05-18T07:46:09Z
36148063,ejhispanio,257233,3,8139343,2011-05-14T10:30:17Z
37246857,erlenmeyer,875518,9,41346285,2016-08-09T14:11:40Z
37378897,ax3l,3302347,9,55103134,2018-01-02T14:57:21Z
37379053,avm,99570,10,76866221,2019-11-10T12:04:22Z
37379270,vohokudul,9211483,12,65974554,2019-01-03T00:11:29Z
37522883,xlass,4628811,4,42424974,2016-09-25T15:05:34Z
37522885,BoomEngine,288925,8,79216230,2020-01-05T16:02:05Z
37522886,Iván_,1773299,5,66236549,2019-01-11T19:28:23Z
37522887,cirdancarpintero,2245342,4,70554983,2019-05-23T14:44:37Z
37525221,xlass,4628811,4,42423162,2016-09-25T13:16:27Z
37525223,xlass,4628811,5,42427862,2016-09-25T17:29:20Z
37525225,Juan Toledo,23167,2,1788729,2009-07-10T14:08:19Z
37525501,xlass,4628811,5,42427862,2016-09-25T17:29:20Z
37525502,erlenmeyer,875518,5,41617560,2016-08-22T15:48:54Z
37525503,xlass,4628811,4,42427862,2016-09-25T17:29:20Z
37525504,xlass,4628811,5,42427862,2016-09-25T17:29:20Z
37526921,xlass,4628811,4,42427862,2016-09-25T17:29:21Z
37526924,CristinaDC,2392758,12,32732175,2015-07-19T12:42:32Z
37530630,BoomEngine,288925,4,80331697,2020-01-30T18:13:16Z
37530631,BoomEngine,288925,4,80331697,2020-01-30T18:13:16Z
37530634,BoomEngine,288925,6,79216230,2020-01-05T16:02:05Z
37530635,BoomEngine,288925,6,79216230,2020-01-05T16:02:05Z
37532028,erlenmeyer,875518,6,48976697,2017-05-25T15:00:56Z
37532037,xlass,4628811,5,42424974,2016-09-25T15:06:09Z
37532038,erlenmeyer,875518,4,41558091,2016-08-19T14:58:21Z
37532039,erlenmeyer,875518,4,41558091,2016-08-19T14:58:22Z
37532040,fupduck,5577626,5,57087425,2018-03-11T16:49:32Z
37532043,BoomEngine,288925,8,79216230,2020-01-05T16:02:05Z
37532393,xlass,4628811,6,42427862,2016-09-25T17:29:27Z
37532394,GreatPier,9452949,7,80185231,2020-01-28T08:59:52Z
37533733,BoomEngine,288925,3,79216230,2020-01-05T16:02:05Z
37533749,xlass,4628811,3,42424974,2016-09-25T15:06:08Z
37565660,xlass,4628811,4,42424974,2016-09-25T15:06:09Z
37565661,avm,99570,8,54082282,2017-11-25T21:16:45Z
37565888,Iván_,1773299,5,66236549,2019-01-11T19:28:23Z
37566262,CristinaDC,2392758,8,33528736,2015-08-23T17:11:01Z
37566434,xlass,4628811,4,42424974,2016-09-25T15:06:06Z
37566639,BoomEngine,288925,5,79222157,2020-01-05T20:12:57Z
37566640,BoomEngine,288925,3,79216230,2020-01-05T16:02:05Z
37567026,erlenmeyer,875518,3,48976697,2017-05-25T15:00:56Z
37567710,BoomEngine,288925,8,79216230,2020-01-05T16:02:05Z
37567711,erlenmeyer,875518,9,48976697,2017-05-25T15:00:56Z
37567712,BoomEngine,288925,6,79216230,2020-01-05T16:02:05Z
37568142,xlass,4628811,10,42424974,2016-09-25T15:05:39Z
37568316,BoomEngine,288925,4,80332237,2020-01-30T18:25:58Z
37568317,CristinaDC,2392758,2,32722789,2015-07-18T19:59:35Z
37568318,BoomEngine,288925,6,80332237,2020-01-30T18:25:58Z
37568319,erlenmeyer,875518,4,40578393,2016-07-08T16:52:21Z
37568320,erlenmeyer,875518,4,40578393,2016-07-08T16:52:21Z
37568321,erlenmeyer,875518,8,40628532,2016-07-10T11:28:50Z
37568322,Iván_,1773299,12,66236549,2019-01-11T19:28:23Z
37568728,xlass,4628811,7,42427862,2016-09-25T17:29:19Z
37568729,CristinaDC,2392758,2,32716946,2015-07-18T12:50:36Z
37568730,erlenmeyer,875518,4,41644094,2016-08-23T18:02:30Z
37569022,BoomEngine,288925,7,79107279,2020-01-02T10:01:44Z
37569023,Wim L,223681,6,76293787,2019-10-28T10:48:20Z
37569558,erlenmeyer,875518,7,41644094,2016-08-23T18:02:30Z
37569559,xlass,4628811,8,42424974,2016-09-25T15:05:57Z
37569560,CarlosMG,2163609,11,77499753,2019-11-25T04:59:35Z
37569561,Iván_,1773299,5,66236549,2019-01-11T19:28:23Z
37569562,BoomEngine,288925,7,79127974,2020-01-02T19:30:22Z
37569563,BoomEngine,288925,9,79127974,2020-01-02T19:30:22Z
37569652,Turbo Rocka,4622004,13,80192113,2020-01-28T10:44:35Z
37569802,BoomEngine,288925,7,79127974,2020-01-02T19:30:22Z
37569803,erlenmeyer,875518,4,50676734,2017-07-29T17:19:44Z
37573096,erlenmeyer,875518,3,29263638,2015-03-05T11:08:17Z
37573099,Iván_,1773299,7,66236549,2019-01-11T19:28:23Z
37588746,xlass,4628811,3,42424974,2016-09-25T15:06:07Z
37588747,BoomEngine,288925,9,79216817,2020-01-05T16:26:24Z
37588748,Iván_,1773299,4,66236549,2019-01-11T19:28:23Z
37729114,CristinaDC,2392758,8,33528736,2015-08-23T17:11:01Z
38622296,PKla,200382,7,75930847,2019-10-19T13:53:33Z
40492759,FvGordon,161619,6,58538494,2018-04-29T21:45:31Z
40492760,xlass,4628811,4,42424974,2016-09-25T15:06:10Z
40492761,Iván_,1773299,9,42577848,2016-10-02T09:48:14Z
40492764,cirdancarpintero,2245342,9,54496512,2017-12-09T21:05:57Z
40501309,CristinaDC,2392758,3,32753257,2015-07-20T12:43:32Z
40509104,xlass,4628811,4,42424974,2016-09-25T15:06:10Z
40509110,erlenmeyer,875518,9,49045187,2017-05-28T12:57:20Z
40509111,Emilio Gomez,2904,9,82654456,2020-03-26T10:22:17Z
40509113,cirdancarpintero,2245342,7,55564302,2018-01-18T23:12:41Z
42959258,donovaly,1730904,3,58079117,2018-04-14T00:10:35Z
42959259,BoomEngine,288925,2,79216817,2020-01-05T16:26:24Z
42959260,PKla,200382,6,75930850,2019-10-19T13:52:59Z
46653837,BoomEngine,288925,9,79231081,2020-01-06T05:10:20Z
49664466,sanchi,170106,11,64006711,2018-10-30T10:38:39Z
49664467,BoomEngine,288925,9,79231081,2020-01-06T05:10:20Z
49666438,Aragorn hijo de Arathorn,5575284,8,57440029,2018-03-22T22:42:04Z
50001920,Nikiburton,8854267,8,62810768,2018-09-21T21:11:49Z
50001921,Aragorn hijo de Arathorn,5575284,6,57440029,2018-03-22T22:42:04Z
50001922,Alberto Molina,161725,2,4736177,2010-05-18T07:46:09Z
50001923,Alberto Molina,161725,1,3842043,2010-02-10T17:49:38Z
50001924,BoomEngine,288925,3,79231081,2020-01-06T05:10:20Z
50001925,bkr,40560,5,57243765,2018-03-16T14:57:47Z
50001926,Nikiburton,8854267,3,62810141,2018-09-21T20:42:50Z
50001927,Nikiburton,8854267,2,62809320,2018-09-21T20:07:14Z
50001929,Alberto Molina,161725,1,3842043,2010-02-10T17:49:39Z
50001930,BoomEngine,288925,3,79231081,2020-01-06T05:10:20Z
53827954,Santi2222,493192,10,68080721,2019-03-12T22:42:45Z
53827955,Santi2222,493192,17,68080573,2019-03-12T22:35:38Z
