id,lat,lon,user,uid,version,changeset,timestamp
3744238021,37.3895184,-5.9906197,BoomEngine,288925,2,79127974,2020-01-02T19:30:22Z
3744238022,37.3895323,-5.9921158,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238023,37.3895349,-5.9923786,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238024,37.3895250,-5.9906467,BoomEngine,288925,2,79127974,2020-01-02T19:30:22Z
3744238125,37.3895371,-5.9913097,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238126,37.3895505,-5.9906403,BoomEngine,288925,2,79127974,2020-01-02T19:30:22Z
3744238127,37.3895410,-5.9904231,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238128,37.3895416,-5.9912659,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238129,37.3895431,-5.9918564,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238130,37.3895447,-5.9918676,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238131,37.3895453,-5.9910059,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238132,37.3895454,-5.9918712,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238133,37.3895515,-5.9911816,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238134,37.3895537,-5.9904140,erlenmeyer,875518,2,50676734,2017-07-29T17:19:43Z
3744238135,37.3895527,-5.9921487,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238136,37.3895529,-5.9921550,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238137,37.3895568,-5.9923327,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238138,37.3895589,-5.9913596,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238140,37.3895604,-5.9924433,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238141,37.3895609,-5.9918526,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238142,37.3895625,-5.9918672,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238143,37.3895669,-5.9913163,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238144,37.3895669,-5.9923573,erlenmeyer,875518,1,34042461,2015-09-15T14:51:31Z
3744238147,37.3895798,-5.9922291,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238148,37.3895850,-5.9915360,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238149,37.3895889,-5.9922622,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238150,37.3895906,-5.9914594,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238151,37.3895914,-5.9911734,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238152,37.3895919,-5.9924197,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238153,37.3895955,-5.9921461,Wim L,223681,2,76293982,2019-10-28T10:53:11Z
3744238154,37.3895960,-5.9905347,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238155,37.3895960,-5.9921998,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238156,37.3895979,-5.9921827,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238157,37.3896001,-5.9914129,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238158,37.3896004,-5.9921592,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238159,37.3896004,-5.9922196,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238161,37.3896084,-5.9917914,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238162,37.3896091,-5.9913693,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238163,37.3896103,-5.9922521,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238164,37.3896143,-5.9918425,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238165,37.3896185,-5.9923311,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238166,37.3896194,-5.9904770,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238167,37.3896194,-5.9914599,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238168,37.3896196,-5.9918756,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238169,37.3896201,-5.9922987,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238170,37.3896204,-5.9904956,erlenmeyer,875518,2,50676734,2017-07-29T17:19:43Z
3744238171,37.3896234,-5.9914146,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238173,37.3896290,-5.9923244,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238174,37.3896272,-5.9906022,Justo Gomez,7452184,2,55322860,2018-01-10T13:54:11Z
3744238175,37.3896317,-5.9912470,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238176,37.3895985,-5.9906984,BoomEngine,288925,4,80278295,2020-01-29T20:45:07Z
3744238177,37.3896351,-5.9911767,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238178,37.3896368,-5.9904672,erlenmeyer,875518,2,50676734,2017-07-29T17:19:43Z
3744238179,37.3896368,-5.9923864,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238180,37.3896416,-5.9918676,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238181,37.3896565,-5.9915538,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238182,37.3896565,-5.9920007,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238183,37.3896604,-5.9913172,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238184,37.3896662,-5.9913645,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238185,37.3896724,-5.9917928,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238186,37.3896735,-5.9917443,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238187,37.3896839,-5.9914609,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238188,37.3896926,-5.9912471,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238189,37.3896927,-5.9912710,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238190,37.3896933,-5.9923425,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238191,37.3896957,-5.9913104,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238192,37.3897015,-5.9913576,erlenmeyer,875518,1,34042461,2015-09-15T14:51:32Z
3744238193,37.3897029,-5.9911862,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238194,37.3897094,-5.9923078,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238195,37.3897143,-5.9921458,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238196,37.3897198,-5.9922020,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238197,37.3897211,-5.9909063,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238198,37.3897317,-5.9921304,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238199,37.3897433,-5.9919920,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238200,37.3897539,-5.9917430,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238201,37.3897622,-5.9915567,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238202,37.3897647,-5.9907445,erlenmeyer,875518,2,42467597,2016-09-27T11:00:49Z
3744238203,37.3897677,-5.9914315,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238204,37.3897747,-5.9912695,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238205,37.3897841,-5.9909781,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238206,37.3897921,-5.9908240,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238207,37.3898334,-5.9907772,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238208,37.3900432,-5.9901712,BoomEngine,288925,4,79127974,2020-01-02T19:30:22Z
3744238209,37.3901012,-5.9902927,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238210,37.3901936,-5.9904398,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238211,37.3901956,-5.9904633,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3744238212,37.3902229,-5.9904927,erlenmeyer,875518,1,34042461,2015-09-15T14:51:33Z
3747707883,37.3901307,-5.9930743,vohokudul,9211483,7,65974554,2019-01-03T00:11:29Z
3747707884,37.3885342,-5.9927599,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707885,37.3886190,-5.9927425,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707886,37.3886239,-5.9928003,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707887,37.3886361,-5.9929557,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707888,37.3886437,-5.9930828,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707889,37.3886445,-5.9931072,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707890,37.3886519,-5.9932437,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707891,37.3886701,-5.9928376,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707892,37.3886724,-5.9928619,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707893,37.3886739,-5.9929129,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707894,37.3886772,-5.9929457,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707895,37.3886846,-5.9927762,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707896,37.3886867,-5.9929061,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707897,37.3886931,-5.9930681,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707898,37.3886943,-5.9930756,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707899,37.3887004,-5.9930982,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707900,37.3887007,-5.9928167,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707901,37.3887090,-5.9928365,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707902,37.3887109,-5.9926945,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707903,37.3887349,-5.9928186,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707904,37.3887421,-5.9928303,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707905,37.3887559,-5.9931192,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707906,37.3887560,-5.9931016,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707907,37.3887570,-5.9930545,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707908,37.3887645,-5.9932506,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707909,37.3887653,-5.9931728,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707910,37.3887657,-5.9930832,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707911,37.3887658,-5.9931191,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707912,37.3887751,-5.9928040,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707913,37.3887813,-5.9928943,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707914,37.3887863,-5.9926594,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707915,37.3888156,-5.9932021,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707916,37.3888190,-5.9932547,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707917,37.3888201,-5.9931660,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707918,37.3888211,-5.9930342,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707919,37.3888241,-5.9932022,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707920,37.3888252,-5.9930619,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707921,37.3888554,-5.9928432,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707922,37.3888577,-5.9928416,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707923,37.3888684,-5.9930497,erlenmeyer,875518,1,34083070,2015-09-17T12:48:08Z
3747707924,37.3888773,-5.9931565,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708625,37.3888778,-5.9928152,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708626,37.3888788,-5.9926244,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708627,37.3888810,-5.9926323,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708628,37.3888893,-5.9931554,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708629,37.3888926,-5.9932599,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708630,37.3888958,-5.9928215,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708631,37.3889064,-5.9927242,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708632,37.3889096,-5.9929025,erlenmeyer,875518,1,34083070,2015-09-17T12:48:09Z
3747708633,37.3889114,-5.9926176,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708634,37.3889129,-5.9926972,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708635,37.3889167,-5.9926834,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708636,37.3889176,-5.9930247,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708637,37.3889183,-5.9930355,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708638,37.3889193,-5.9927309,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708639,37.3889199,-5.9930485,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708640,37.3889207,-5.9927640,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708641,37.3889264,-5.9931002,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708642,37.3889279,-5.9929058,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708643,37.3889429,-5.9926790,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708644,37.3889441,-5.9926922,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708645,37.3889453,-5.9930958,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708646,37.3889468,-5.9927235,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708647,37.3889509,-5.9931582,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708648,37.3889563,-5.9932180,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708649,37.3889612,-5.9932166,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708650,37.3889649,-5.9930252,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708651,37.3889652,-5.9930442,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708652,37.3889691,-5.9926080,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708653,37.3889712,-5.9927180,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708654,37.3889729,-5.9926073,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708655,37.3889744,-5.9926229,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708656,37.3889754,-5.9926910,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708657,37.3889776,-5.9927497,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708658,37.3889787,-5.9927181,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708659,37.3889791,-5.9932668,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708660,37.3889795,-5.9927693,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708661,37.3889844,-5.9927473,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708662,37.3889864,-5.9927974,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708663,37.3889882,-5.9931567,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708664,37.3889939,-5.9928994,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708665,37.3889949,-5.9931934,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708666,37.3889969,-5.9929231,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708667,37.3890011,-5.9930252,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708668,37.3890013,-5.9930456,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708669,37.3890053,-5.9931104,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708670,37.3890086,-5.9926913,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708671,37.3890086,-5.9927186,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708672,37.3890106,-5.9929234,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708673,37.3890107,-5.9929419,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708674,37.3890238,-5.9925994,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708675,37.3890250,-5.9926147,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708676,37.3890276,-5.9926470,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708677,37.3890340,-5.9929226,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708678,37.3890344,-5.9929405,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708679,37.3890349,-5.9929479,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708680,37.3890384,-5.9932720,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708681,37.3890405,-5.9931808,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708682,37.3890428,-5.9926459,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708683,37.3890449,-5.9926954,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708684,37.3890468,-5.9925749,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708685,37.3890499,-5.9928496,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708686,37.3890563,-5.9928947,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708687,37.3890588,-5.9927476,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708688,37.3890641,-5.9930394,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708689,37.3890681,-5.9931041,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708690,37.3890779,-5.9929318,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708691,37.3890785,-5.9929579,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708692,37.3890793,-5.9926433,erlenmeyer,875518,1,34083070,2015-09-17T12:48:12Z
3747708693,37.3890820,-5.9926921,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708694,37.3890884,-5.9928420,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708695,37.3890946,-5.9928810,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708696,37.3891161,-5.9929838,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708697,37.3891176,-5.9925899,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708698,37.3891192,-5.9930375,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708699,37.3891204,-5.9926403,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708700,37.3891235,-5.9931968,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708701,37.3891240,-5.9929138,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708702,37.3891283,-5.9929548,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708703,37.3891289,-5.9932942,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708704,37.3891293,-5.9932792,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708705,37.3891308,-5.9929831,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708706,37.3891336,-5.9926391,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708707,37.3891354,-5.9927478,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708708,37.3891374,-5.9928323,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708709,37.3891474,-5.9929034,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708710,37.3891727,-5.9931955,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708711,37.3891743,-5.9930302,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708712,37.3891748,-5.9930479,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708713,37.3891758,-5.9930842,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708714,37.3891759,-5.9932867,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708715,37.3891759,-5.9932963,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708716,37.3892161,-5.9930428,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708717,37.3892164,-5.9930802,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708718,37.3892388,-5.9930398,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708719,37.3892612,-5.9932946,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708720,37.3892868,-5.9929825,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708721,37.3892900,-5.9930198,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708722,37.3892936,-5.9930605,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708723,37.3892962,-5.9930893,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708724,37.3893048,-5.9930882,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708925,37.3893070,-5.9931098,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708926,37.3893254,-5.9930170,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708927,37.3893269,-5.9930580,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708928,37.3893431,-5.9931030,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708929,37.3893471,-5.9931390,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708930,37.3893511,-5.9931755,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708931,37.3893608,-5.9932645,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708932,37.3893878,-5.9929631,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708933,37.3893892,-5.9931211,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708934,37.3893896,-5.9929820,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708935,37.3893977,-5.9931570,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708936,37.3894055,-5.9925991,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708937,37.3894326,-5.9929823,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708938,37.3894423,-5.9925772,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708939,37.3894527,-5.9932897,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708940,37.3894712,-5.9932344,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708941,37.3894820,-5.9925538,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708942,37.3894829,-5.9926906,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708943,37.3894852,-5.9925629,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708944,37.3895241,-5.9930376,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708945,37.3895309,-5.9926667,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708946,37.3895421,-5.9928504,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708947,37.3895587,-5.9930172,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708948,37.3895623,-5.9925073,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708949,37.3895685,-5.9932039,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708950,37.3895720,-5.9928368,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708951,37.3895848,-5.9926000,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708952,37.3895886,-5.9925613,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708953,37.3895894,-5.9929787,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708954,37.3895989,-5.9926327,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708955,37.3896000,-5.9925898,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708956,37.3896079,-5.9924740,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708957,37.3896136,-5.9926240,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708958,37.3896227,-5.9931871,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708959,37.3896245,-5.9926514,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708960,37.3896250,-5.9925474,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708961,37.3896431,-5.9931777,erlenmeyer,875518,1,34083070,2015-09-17T12:48:13Z
3747708962,37.3896436,-5.9927657,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708963,37.3896453,-5.9931299,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708964,37.3896505,-5.9930578,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708965,37.3896525,-5.9930845,vohokudul,9211483,2,65974554,2019-01-03T00:11:29Z
3747708966,37.3896533,-5.9928141,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708967,37.3896547,-5.9930075,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708968,37.3896548,-5.9932885,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708969,37.3896574,-5.9932245,erlenmeyer,875518,2,42467597,2016-09-27T11:00:49Z
3747708970,37.3896602,-5.9934701,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708971,37.3896622,-5.9929632,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708972,37.3896743,-5.9924299,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708973,37.3896775,-5.9927678,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
3747708974,37.3896880,-5.9932117,erlenmeyer,875518,1,34083070,2015-09-17T12:48:14Z
