id,node_id,position
40492759,2504854958,15
40492759,2504854960,16
40492760,206396356,0
40492760,206396357,1
40492761,490827666,0
40492761,4159876676,1
40492761,3821484983,2
40492761,3821484984,3
40492761,4427476662,4
40492761,2582629399,5
40492761,4427476663,6
40492761,4427476664,7
40492761,2582629402,8
40492761,4427476665,9
40492761,490827670,10
40492764,490827675,0
40492764,2504854937,1
40492764,490827677,2
40492764,3821484982,3
40492764,3821484985,4
40492764,490827670,5
40492764,490827679,6
40492764,2504854944,7
40492764,4296675801,8
40492764,4296675802,9
40492764,4296675800,10
40492764,2504854946,11
40492764,5274201610,12
40492764,490827687,13
40492764,2504854945,14
40492764,2504854943,15
40492764,2504854940,16
40492764,490827675,17
40501309,206396348,0
40501309,491029267,1
40509104,312790521,0
40509104,4278408022,1
40509104,206396356,2
40509110,197992529,0
40509110,4881589028,1
40509110,4159876677,2
40509110,490827666,3
40509110,4427464324,4
40509110,3821485006,5
40509110,3821485008,6
40509110,206396299,7
40509111,491223839,0
40509111,2504854993,1
40509111,491223851,2
40509111,5348010928,3
40509111,2504854998,4
40509111,5348001381,5
40509111,491029292,6
40509111,5348001363,7
40509111,2504854997,8
40509111,2504854999,9
40509111,4762190816,10
40509111,5272755828,11
40509111,5272755830,12
40509111,5272755825,13
40509111,2504854982,14
40509111,2504854981,15
40509111,5272755119,16
40509111,1345328410,17
40509111,5272755824,18
40509111,1345328407,19
40509111,5272755114,20
40509111,1345328416,21
40509111,2504854967,22
40509111,2504854971,23
40509111,491223869,24
40509111,2504854977,25
40509111,2504854975,26
40509111,491223874,27
40509111,2504854973,28
40509111,2504854979,29
40509111,491223889,30
40509111,2504854983,31
40509111,2504854984,32
40509111,2504854988,33
40509111,491223839,34
40509113,491029292,0
40509113,5348001363,1
40509113,2504854997,2
40509113,2504854999,3
40509113,4762190816,4
40509113,5272755828,5
40509113,5272755830,6
40509113,5272755825,7
40509113,2504854982,8
40509113,2504854981,9
40509113,5272755119,10
40509113,1345328410,11
40509113,5272755824,12
40509113,1345328407,13
40509113,2504854986,14
40509113,2504854985,15
40509113,491223950,16
40509113,491223960,17
40509113,2504854991,18
40509113,2504854992,19
40509113,4762190809,20
40509113,2504854996,21
40509113,491223969,22
40509113,2504854998,23
40509113,5348001381,24
40509113,491029292,25
42959258,256183426,0
42959258,5551556045,1
42959258,256183475,2
42959259,538093873,0
42959259,538093874,1
42959259,538093875,2
42959259,538093873,3
42959260,538093876,0
42959260,5921502430,1
42959260,635100491,2
42959260,538093877,3
42959260,1345592486,4
42959260,635100521,5
46653837,4564860500,0
46653837,1319785932,1
46653837,765623449,2
46653837,765623486,3
46653837,3231514657,4
46653837,765623466,5
46653837,765623217,6
46653837,2409150601,7
46653837,3231515791,8
46653837,3231515798,9
49664466,439275886,0
49664466,2454093622,1
49664466,2454093616,2
49664466,306100029,3
49664467,7111381181,0
49664467,306100613,1
49664467,306100612,2
49664467,7111381179,3
49666438,306095697,0
49666438,1279783688,1
49666438,3380036655,2
49666438,3380036656,3
50001920,635100486,0
50001920,731166160,1
50001920,3391306277,2
50001920,5921433477,3
50001920,635100496,4
50001920,5921532401,5
50001920,635100500,6
50001920,635100501,7
50001920,3380036637,8
50001920,3380036638,9
50001920,635100507,10
50001920,3380036648,11
50001920,635100517,12
50001921,635100513,0
50001921,3380036650,1
50001921,3380036647,2
50001921,256183291,3
50001922,635100500,0
50001922,635100497,1
50001922,635100495,2
50001922,738227522,3
50001922,256183142,4
50001923,256183045,0
50001923,256183341,1
50001923,256183046,2
50001924,635100508,0
50001924,635100520,1
50001924,635100519,2
50001924,7111381174,3
50001924,3846517206,4
50001924,7111381173,5
50001924,635100503,6
50001924,635100498,7
50001924,635100499,8
50001924,7111381172,9
50001924,635100508,10
50001925,837182465,0
50001925,2534825498,1
50001925,3391306274,2
50001925,1351928528,3
50001925,635100486,4
50001926,635100492,0
50001926,5921502431,1
50001926,635100491,2
50001927,256182977,0
50001927,5921454353,1
50001927,635100496,2
50001929,256183327,0
50001929,635100501,1
50001930,635100505,0
50001930,635100506,1
50001930,635100502,2
50001930,635100510,3
50001930,7111381178,4
50001930,7111381176,5
50001930,1811099329,6
50001930,7111381175,7
50001930,7111381177,8
50001930,635100511,9
50001930,635100505,10
53827954,243996842,0
53827954,6334263395,1
53827954,6334298073,2
53827954,6334263397,3
53827954,243996841,4
53827954,6334263396,5
53827954,243996840,6
53827954,679540397,7
53827955,679540398,0
53827955,6334243628,1
53827955,6334243629,2
53827955,6334243630,3
53827955,6334243631,4
53827955,243997064,5
53827955,243997065,6
53827956,679540392,0
53827956,3380036641,1
53827956,3380036639,2
53827956,7111381180,3
53827960,306095697,0
53827960,2409143724,1
55197151,693849101,0
55197151,693849104,1
55197151,693849102,2
55197151,693849103,3
55197151,693849101,4
56767102,1343174929,0
56767102,1343174966,1
56767102,2755928024,2
56767102,2755927989,3
56767102,710632971,4
56767102,710632968,5
56767102,2271029334,6
56767102,2728693910,7
56767102,2271029331,8
56767102,691013678,9
56767102,2794326503,10
56767102,1343189677,11
56767102,1343189721,12
56767102,2728685512,13
56767102,2728685549,14
56767102,2728685566,15
56767102,2728685568,16
56767102,710632970,17
56767102,2310802894,18
56767102,2344410935,19
56767102,2344410939,20
56767102,3811324841,21
56767102,710632972,22
56767102,3811324844,23
56767102,1343127179,24
56767102,2914152198,25
56767102,2914152200,26
56767102,2914152513,27
56767102,1343127183,28
56767102,710632976,29
56767102,3786598530,30
56767102,2865037238,31
56767102,710632999,32
56767102,305526686,33
56767102,1976417178,34
56767102,1976417182,35
56767102,1714883920,36
56767102,1976417184,37
56767102,1976417200,38
56767102,1976417207,39
56767102,1976417215,40
56767102,710633000,41
56767102,1343129952,42
56767102,1343129962,43
56767102,7116409515,44
56767102,710633005,45
56767102,643085778,46
56767102,2582629387,47
56767102,2582629394,48
56767102,191135798,49
56767102,4335634583,50
56767102,710633008,51
56767102,3804937002,52
56767102,710633003,53
56767102,3804936998,54
56767102,3804937000,55
56767102,3804936999,56
56767102,3804936992,57
56767102,3804936978,58
56767102,3804936973,59
56767102,710633004,60
56767102,2644051795,61
56767102,2644051791,62
56767102,2644051788,63
56767102,2644051784,64
56767102,710633001,65
56767102,2644051781,66
56767102,2644051783,67
56767102,2644051777,68
56767102,2644051775,69
56767102,2644051713,70
56767102,710632998,71
56767102,367153960,72
56767102,1935219411,73
56767102,244011973,74
56767102,1976417173,75
56767102,367153956,76
56767102,1976417088,77
56767102,1976417022,78
56767102,1976416983,79
56767102,813266004,80
56767102,367153955,81
56767102,1976416907,82
56767102,1976416882,83
56767102,1976416869,84
56767102,1976416860,85
56767102,1976416845,86
56767102,1976416819,87
56767102,1976416808,88
56767102,1976416805,89
56767102,1343174929,90
56767107,1343127183,0
56767107,710632976,1
56767107,2343686995,2
56767107,2310802917,3
56767107,3786598525,4
56767107,3786598524,5
56767107,244061940,6
56767107,244012093,7
56767107,2344195225,8
56767107,3804936410,9
56767107,3804936409,10
56767107,3811325258,11
56767107,3786598523,12
56767107,1343127181,13
56767107,2344411008,14
56767107,1343127183,15
56767117,2343686938,0
56767117,4417251804,1
56767117,4417251805,2
56767117,2343686944,3
56767117,2343686946,4
56767117,2343686949,5
56767117,4417266191,6
56767117,3053364345,7
56767117,3053364350,8
56767117,2792728722,9
56767117,2792728724,10
56767117,2792728726,11
56767117,2792728733,12
56767117,2792728736,13
56767117,2792728738,14
56767117,1343113425,15
56767117,244012094,16
56767117,2343686976,17
56767117,710632991,18
56767117,244012093,19
56767117,2344195225,20
56767117,2344195224,21
56767117,3811324856,22
56767117,3811324853,23
56767117,3769204485,24
56767117,2344419200,25
56767117,2344410999,26
56767117,2344410990,27
56767117,6896704776,28
56767117,206358251,29
56767117,4418461995,30
56767117,4417251807,31
56767117,5239926224,32
56767117,4417251795,33
56767117,4417251796,34
56767117,4417251800,35
56767117,2343686937,36
56767117,2343686935,37
56767117,2343686938,38
56767119,710632989,0
56767119,2343687001,1
56767119,2343686986,2
56767119,2343686976,3
56767119,244012094,4
56767119,1343113436,5
56767119,1343113407,6
56767119,710632989,7
56767122,195977228,0
56767122,2865037255,1
56767122,2865037247,2
56767122,710632999,3
56767128,196548841,0
56767128,3749244006,1
56767128,192019569,2
56767128,197992466,3
56767129,710633017,0
56767129,4342970976,1
56767129,3695362721,2
56767129,192016409,3
57716599,418419201,0
57716599,418419203,1
58993468,256182924,0
58993468,731166183,1
58993468,731166163,2
58993468,7117811908,3
58993468,731166149,4
58993469,256182924,0
58993469,7117811910,1
58993469,731166159,2
58993469,731166157,3
58993469,1351928525,4
58993469,4922342511,5
58993469,731166154,6
58993470,3150419456,0
58993470,3150419455,1
58993470,206358318,2
58993471,731166154,0
58993471,731166152,1
58993471,7117811913,2
58993471,731166141,3
58993471,7123946273,4
58993471,2474401103,5
58993471,2474401106,6
58993471,256183427,7
58993471,5921496438,8
58993471,256183429,9
59529505,256183012,0
59529505,418419151,1
59529507,418419175,0
59529507,418419179,1
59529507,418419186,2
59529507,418419177,3
59529508,418419151,0
59529508,738227577,1
59529508,405557093,2
59529508,418419149,3
59529508,256182981,4
59529509,870048135,0
59529509,1366190603,1
59529509,870048621,2
59529509,3391306283,3
59529509,870048487,4
59529509,870048605,5
59529509,1811080910,6
59529509,3391306264,7
59529509,1811080906,8
59529509,870048094,9
59529509,1811080909,10
59529509,1811080925,11
59529509,4866717502,12
59529509,738227571,13
59529509,4866717526,14
59529509,738227470,15
59529509,738227515,16
59529509,738227604,17
59529509,738227555,18
59529510,738227513,0
59529510,738227593,1
59529510,738227596,2
59529510,738227569,3
59529510,738227486,4
59529510,738227477,5
59529510,738227518,6
59529510,738227507,7
59529510,4429223741,8
59529510,738227513,9
59529513,239937695,0
59529513,4866032292,1
59529513,308857412,2
59529513,1291083697,3
59529515,418419197,0
59529515,418419199,1
59529516,738227573,0
59529516,418419177,1
59529516,738227542,2
59529516,738227535,3
59529518,256183143,0
59529518,3391306273,1
59529518,5921532400,2
59529518,256183043,3
59529518,256183044,4
59529518,256183045,5
59529519,635100483,0
59529519,738227470,1
59529519,418419162,2
59529519,715559696,3
59529519,418419180,4
59529519,418419196,5
59529519,418419203,6
59529519,738227573,7
59529519,418419165,8
59529522,1291083712,0
59529522,308857410,1
59529522,239937712,2
59529522,239937708,3
59529523,738227598,0
59529523,738227492,1
59529523,738227551,2
59529523,738227528,3
59529523,738227484,4
59529523,738227598,5
59529524,297892621,0
59529524,738227563,1
59529524,738227602,2
59529524,635100482,3
59529524,635100483,4
59529524,3391306257,5
59529524,738227544,6
59529524,256183159,7
60045912,765623488,0
60045912,4387561173,1
60045912,765623437,2
60045912,765623407,3
60045912,4387561177,4
60045912,765623361,5
60045912,1319785920,6
60045912,765623474,7
60045912,765623378,8
60045912,765623285,9
60045912,765623272,10
60045912,3231515789,11
60045912,765623239,12
60045912,765623461,13
60045912,765623341,14
60045912,765623249,15
60045912,765623222,16
60045912,765623481,17
60045912,765623451,18
60045912,765623398,19
60045912,765623309,20
60045912,1279093800,21
60045912,1366188603,22
60045912,1279784119,23
60045912,1366188599,24
60045912,765623415,25
60045912,1366188606,26
60045912,3380036654,27
60045912,1366188592,28
60045912,765623475,29
60045912,1349642441,30
60200009,747728176,0
60200009,747728178,1
60200009,747728179,2
60200009,747728181,3
60200009,747728183,4
60200009,747728176,5
60237303,748560310,0
60237303,748560317,1
60237303,1345593943,2
60237303,748560319,3
60237303,1345593940,4
60237303,7110227223,5
60237303,7110227224,6
60237303,748560310,7
60237627,748584759,0
60237627,748584761,1
60237627,748584763,2
60237627,748584766,3
60237627,748584759,4
60335146,750484450,0
60335146,750485750,1
60335146,1883917220,2
60335146,1883917302,3
60335146,1883917215,4
60335146,750484452,5
60335146,1883917318,6
60335146,750484454,7
60335146,3384675746,8
60335146,3384675745,9
60335146,3384675744,10
60335146,3384675743,11
60335146,750484456,12
60335146,750484450,13
60335251,750485750,0
60335251,750485751,1
60335251,750485752,2
60335251,750485753,3
60335251,750485754,4
60335251,750485755,5
60335251,750485756,6
60335251,750485757,7
60335251,750485758,8
60335251,750484454,9
60335251,1883917318,10
60335251,750484452,11
60335251,1883917215,12
60335251,1883917302,13
60335251,1883917220,14
60335251,750485750,15
60335474,750488184,0
60335474,3846543701,1
60335474,3846543700,2
60335474,3846543699,3
60335474,3846543698,4
60335474,750488185,5
60335474,750488186,6
60335474,750488187,7
60335474,3846543697,8
60335474,3846543696,9
60335474,3846543695,10
60335474,3846543694,11
60335474,750488188,12
60335474,750488189,13
60335474,750488190,14
60335474,750488191,15
60335474,750488192,16
60335474,3846543693,17
60335474,3846543692,18
60335474,3846543691,19
60335474,3846543690,20
60335474,3846543689,21
60335474,3846543688,22
60335474,3846543687,23
60335474,3846543686,24
60335474,3846543685,25
60335474,750488193,26
60335474,750518428,27
60335474,750518429,28
60335474,750488194,29
60335474,750488195,30
60335474,750488184,31
60336154,750494785,0
60336154,750494786,1
60336154,750494787,2
60336154,750494788,3
60336154,750494785,4
60337341,311242834,0
60337341,4258141807,1
61278254,422086897,0
61278254,765623378,1
61278254,765623486,2
61278255,765623466,0
61278255,765623285,1
61278255,405557083,2
61278262,4564860500,0
61278262,7111381140,1
61278262,307856873,2
61278262,3231514643,3
61278262,1319785931,4
61278262,3231514644,5
61278262,3231514649,6
61278262,3231514652,7
61278262,765623441,8
61278266,765623455,0
61278266,2409150609,1
61278266,1811109484,2
61278266,3231515771,3
61278266,3231515768,4
61278266,3231515766,5
61278266,311578863,6
61278266,3231515763,7
61278266,3231515762,8
61278266,3575820224,9
61278266,3575820219,10
61278266,3231514646,11
61278266,1319785918,12
61278266,244017701,13
61278285,765623449,0
61278285,765623474,1
61278285,4995769268,2
61278285,422086893,3
61278285,4387561176,4
61278285,864118959,5
61278285,4387561175,6
61278285,4387561174,7
61278285,4387561172,8
61278285,864118844,9
62021027,773152707,0
62021027,4278408021,1
62021027,4278408019,2
62021027,4278408020,3
62021027,773152709,4
62021027,773152723,5
62021027,773152707,6
62021028,773152725,0
62021028,3821485004,1
62021028,3821485003,2
62021028,773152707,3
62021028,773152723,4
62021028,3821485007,5
62021028,3821485009,6
62021028,773152728,7
62021028,3821485010,8
62021028,773152734,9
62021028,773152725,10
62043694,773330862,0
62043694,1887954630,1
62043694,773330864,2
63563673,786881767,0
63563673,5260195085,1
63563673,5260195084,2
63563673,5260197829,3
63563673,5260195083,4
63563673,5260197832,5
63563673,5260195082,6
63563673,5260197837,7
63563673,5260197836,8
63563673,5260195081,9
63563673,5260195080,10
63563673,5260195091,11
63563673,786881769,12
63563673,5260197858,13
63563673,5260195079,14
63563673,5260195078,15
63563673,786881770,16
63563673,786881771,17
63563673,786881767,18
64237844,192021715,0
64237844,7123426953,1
64237844,4291083487,2
64237844,6289149798,3
65738391,635100521,0
65738391,2474401143,1
65738391,801045147,2
66150654,802648665,0
66150654,4357602527,1
66150654,4357602522,2
66150654,4357602520,3
66150654,4357602510,4
66150654,4357602506,5
66150654,4357602507,6
66150654,802648672,7
66150654,802648676,8
66150654,802648680,9
66150654,4357602538,10
66150654,802648688,11
66150654,802648693,12
66150654,802648665,13
66195867,3351793558,0
66195867,802948290,1
66195867,1366977882,2
66195867,1366977904,3
66195867,1366977832,4
66195867,1366977847,5
66195867,3351793558,6
66195910,802948448,0
66195910,802948457,1
66195910,802948464,2
66195910,802948466,3
66195910,802948448,4
66389300,308493241,0
66389300,7109380850,1
66389300,311577851,2
66389300,311577849,3
66389300,311577819,4
66389300,7110227214,5
66389300,3912365677,6
66389300,308493363,7
66419734,2454093644,0
66419734,2454093654,1
66419734,2454093656,2
66419734,2454093660,3
66419734,2454093658,4
66419734,2454093662,5
66419734,804647520,6
66419734,804647521,7
66419734,804647522,8
66419734,804647523,9
66419734,804647524,10
66419734,804647525,11
66419734,2454093644,12
66426091,804697815,0
66426091,804697816,1
66426091,804697820,2
66426091,804697826,3
66426091,804697815,4
66427322,804719369,0
66427322,804719372,1
66427322,804719373,2
66427322,804719377,3
66427322,804719369,4
66427558,804721778,0
66427558,804721784,1
66427558,804721793,2
66427558,7110227202,3
66427558,804721799,4
66427558,2474401114,5
66427558,804721778,6
67162261,306100028,0
67162261,307737725,1
67162261,870048158,2
67162261,306100029,3
67162264,307728757,0
67162264,2409143716,1
67162264,7109380851,2
67162264,830116497,3
67162264,306095695,4
67162264,7110227204,5
67162264,2411217066,6
67162264,1279783684,7
67162264,306095696,8
67162264,2409143719,9
67162264,2409143721,10
67162264,306095697,11
67162267,306095697,0
67162267,811194932,1
67162267,811194930,2
67162267,306095696,3
67162270,306095696,0
67162270,811194952,1
67162270,811194951,2
67162270,306095697,3
67332817,813265977,0
67332817,6896704778,1
67332817,813265995,2
67332817,813266003,3
67332817,813265923,4
67332817,813266037,5
67332817,4206952900,6
67332817,813265947,7
67332817,813265931,8
67332817,813265972,9
67332817,813265950,10
67332817,4206952879,11
67332817,813266016,12
67332817,813266019,13
67332817,4206952904,14
67332817,813265953,15
67332817,813265977,16
67332824,813266003,0
67332824,3790471492,1
67332824,813266004,2
67377790,348072295,0
67377790,206358377,1
67377792,813726821,0
67377792,206358608,1
67377792,348083120,2
67377793,206181500,0
67377793,3802857730,1
67377793,813726860,2
67377793,3800878365,3
67377793,813726711,4
67377793,3802867373,5
67377793,6549065100,6
67377793,813726855,7
67377793,813726833,8
67377793,3802857754,9
67377793,813726840,10
67377793,3802857723,11
67377793,3802857721,12
67377793,206181500,13
67377797,813726820,0
67377797,813726691,1
67377804,813726835,0
67377804,813726804,1
67377804,4159108118,2
67377807,813726858,0
67377807,813726723,1
67377807,813726755,2
67377807,3149489011,3
67377807,1279798379,4
67377807,206358616,5
67377809,813726843,0
67377809,3744143509,1
67377809,195990967,2
67377811,813726876,0
67377811,813726761,1
67377814,191232628,0
67377814,191232627,1
67377814,191232624,2
67377814,191232622,3
67377814,191232621,4
67377815,813726862,0
67377815,813726679,1
67377816,813726808,0
67377816,813726718,1
67377818,195977255,0
67377818,206181355,1
67377818,813726693,2
67377825,423332814,0
67377825,196074458,1
67377831,206181316,0
67377831,206181318,1
67377831,5250662602,2
67377831,206181321,3
67377831,206181324,4
67377831,5250662603,5
67377831,813726693,6
67377834,813726873,0
67377834,1279798377,1
67377834,1343082380,2
67377840,813726780,0
67377840,813726740,1
67377841,196070859,0
67377841,196070857,1
67377841,196070069,2
67377841,192049105,3
67377843,196074459,0
67377843,813726699,1
67377843,813726857,2
67377843,5267825940,3
67377843,813726753,4
67377845,206358608,0
67377845,1279798373,1
67377845,206358609,2
67377849,813726715,0
67377849,813726794,1
67377851,206358420,0
67377851,348085673,1
67377851,348085675,2
67377854,813726734,0
67377854,348085958,1
67377854,813726689,2
67377858,195979462,0
67377858,3124836802,1
67377858,3744143131,2
67377858,195987188,3
67377861,206181378,0
67377861,206181371,1
67377861,206181460,2
67377863,206358473,0
67377863,813726714,1
67377868,206181376,0
67377868,206181378,1
67377869,206181415,0
67377869,206181419,1
67377872,308825206,0
67377872,3351793572,1
67377872,5472908151,2
67377872,5472908152,3
67377872,3351793562,4
67377872,3351793561,5
67377872,308857409,6
67377872,205488010,7
67377878,813726807,0
67377878,813726865,1
67377879,206358553,0
67377879,1279798381,1
67377879,3149489012,2
67377879,813726821,3
67377879,813726858,4
67377880,813726863,0
67377880,813726724,1
67377880,813726673,2
67377880,813726779,3
67377880,813726782,4
67377880,813726854,5
67377880,4335634991,6
67377880,4335634992,7
67377881,191232624,0
67377881,813726784,1
67377881,813726781,2
67377881,813726758,3
67462545,814340940,0
67462545,206396129,1
67462545,4361742355,2
67462545,206396127,3
67462545,3658892029,4
67462545,206396092,5
67462559,814340951,0
67462559,5306814853,1
67462559,308833152,2
67462559,2504854964,3
67462559,2504854965,4
67462559,308833153,5
67462559,308833154,6
67462559,206396366,7
67462560,814340943,0
67462560,814340952,1
67462560,2904330279,2
67462560,206396367,3
67462560,206396366,4
68999394,234635999,0
68999394,828193986,1
68999394,828193987,2
68999394,828193988,3
68999394,5347945240,4
68999394,828193989,5
68999394,828193990,6
68999394,7110067882,7
68999394,828193972,8
69251726,830116441,0
69251726,830116444,1
69251732,830116445,0
69251732,830116446,1
69251732,830116447,2
69251732,830116448,3
69251732,830116449,4
69251732,830116450,5
69251732,830116451,6
69251732,830116452,7
69251732,830116445,8
69251736,1906731453,0
69251736,830116440,1
69251738,306100736,0
69251738,311578958,1
69251738,308493517,2
69251738,3231515795,3
69251738,3380036653,4
69251738,870048436,5
69251890,830116602,0
69251890,2448089933,1
69251890,830116612,2
69251890,830116604,3
69251890,2448089946,4
69251890,828215044,5
69251890,828215018,6
69251890,828215017,7
69251890,2448089989,8
69251890,2448089999,9
69251890,2448089996,10
69251890,2448090008,11
69251890,804436151,12
69251890,804436155,13
69251890,2448089953,14
69251890,804436152,15
69251890,830116609,16
69251890,2448089949,17
69251890,830116608,18
69251890,830116602,19
69251894,830116609,0
69251894,830116596,1
69251894,2448089947,2
69251894,2448089944,3
69251894,830116610,4
69251894,2448089936,5
69251894,2448089938,6
69251894,2448089940,7
69251894,2448089942,8
69251894,2448089941,9
69251894,2448089939,10
69251894,2448089937,11
69251894,2448089935,12
69251894,2448089934,13
69251894,2448089943,14
69251894,2448089945,15
69251894,830116611,16
69251894,830116612,17
69251894,2448089933,18
69251894,830116602,19
69251894,830116608,20
69251894,2448089949,21
69251894,830116609,22
69260125,830188715,0
69260125,830188716,1
69260125,830188717,2
69260125,830188721,3
69260125,830188715,4
69260126,830188726,0
69260126,830188727,1
69260126,830188728,2
69260126,830188730,3
69260126,830188726,4
69260128,830188736,0
69260128,830188738,1
69260128,830188739,2
69260128,830188740,3
69260128,830188736,4
69890770,835459085,0
69890770,835459086,1
69890770,5940635451,2
69890770,835459088,3
69890770,835459089,4
69890770,5320503223,5
69890770,835459085,6
69954468,206396138,0
69954468,439501022,1
69954468,4357602621,2
69954468,439501019,3
69954468,4357602597,4
69954468,206396139,5
70012546,836528577,0
70012546,1935807093,1
70012546,1935807089,2
70012546,1935807091,3
70012546,1935807095,4
70012546,836528578,5
70012546,836528579,6
70012546,836528580,7
70012546,836528581,8
70012546,836528582,9
70012546,1935807099,10
70012546,1935807097,11
70012546,836528583,12
70012546,4903684280,13
70012546,4903684281,14
70012546,836528577,15
70012548,311242564,0
70012548,7111381111,1
70012548,7111381110,2
70012548,311242565,3
70012548,311242566,4
70012548,1811080933,5
70012548,7111511260,6
70012548,311242567,7
70012548,311242568,8
70012548,1547572752,9
70012548,1547572802,10
70012548,1547572734,11
70012548,1547572816,12
70012548,1547572769,13
70012548,1547572775,14
70012548,7111511259,15
70012548,7111511252,16
70012548,1547572827,17
70012548,311242567,18
70012550,836528586,0
70012550,836528587,1
70012550,836528588,2
70012550,836528589,3
70012550,836528590,4
70012550,836528591,5
70012550,836528586,6
70012552,836528592,0
70012552,3968763249,1
70012552,3968763250,2
70012552,836528593,3
70012552,836528594,4
70012552,4429223745,5
70012552,3968763252,6
70012552,3968763251,7
70012552,836528596,8
70012552,836528592,9
70012554,311242564,0
70012554,1811080927,1
70012554,715559707,2
70012556,311242671,0
70012556,7111381112,1
70012556,311242564,2
70012558,836528597,0
70012558,836528598,1
70012558,836528599,2
70012558,836528600,3
70012558,836528597,4
70012562,256183142,0
70012562,836528601,1
70012566,836528602,0
70012566,4866717646,1
70012566,836528603,2
70012573,836528604,0
70012573,5810229734,1
70012573,5810229737,2
70012573,5810229738,3
70012573,5810229691,4
70012573,836528605,5
70012573,5810229692,6
70012573,5810229678,7
70012573,5810229679,8
70012573,5810229682,9
70012573,836528606,10
70012573,836528607,11
70012573,836528604,12
70012576,836528608,0
70012576,836528609,1
70012576,836528610,2
70012576,2474401108,3
70012576,836528611,4
70012576,836528608,5
70012579,1605785559,0
70012579,1605785558,1
70012579,1605785550,2
70012579,836528618,3
70012579,836528619,4
70012579,4867779653,5
70012579,1605785559,6
70083833,837182465,0
70083833,4867781006,1
70083833,837182466,2
70083833,2534825486,3
70083833,2160751949,4
70083834,837182466,0
70083834,837182468,1
70083834,837182469,2
70083835,837182470,0
70083835,2344636802,1
70083835,837182471,2
70083835,2344636755,3
70083835,1300129159,4
70083835,837182472,5
73359348,870048351,0
73359348,870048300,1
73359348,870048190,2
73359348,765623488,3
73359380,738227556,0
73359380,4866717413,1
73359380,870048643,2
73359380,870048503,3
73359380,870048373,4
73359380,870048581,5
73359380,870048661,6
73359380,4387561105,7
73359380,870048210,8
73359380,2259853344,9
73359380,2259853345,10
73359380,870048512,11
73359380,2259853346,12
73359380,2259853347,13
73359380,870048351,14
73359380,2259853349,15
73359380,870048547,16
73359380,870048110,17
73359380,870048408,18
73359380,2259853348,19
73359380,2259853350,20
73359380,870048135,21
76344869,900212770,0
76344869,1317141004,1
76344869,1317140969,2
76344869,900212796,3
76344869,900212797,4
76344869,900212799,5
76344870,900212785,0
76344870,4387561170,1
76344870,900212809,2
76344870,4387561171,3
76344870,900212813,4
77336798,910326042,0
77336798,3035037224,1
77336798,3035037225,2
77336798,3035037226,3
77336798,3035037228,4
77336798,3035037227,5
77336798,3035037229,6
77336798,3035037230,7
77336798,910326043,8
77336798,910326044,9
77336798,910326045,10
77336798,910326046,11
77336798,3035047240,12
77336798,3035047241,13
77336798,3035047243,14
77336798,3035047242,15
77336798,3035047246,16
77336798,5361023843,17
77336798,5361023838,18
77336798,910326047,19
77336798,5361023839,20
77336798,3035047260,21
77336798,3035047259,22
77336798,3035047258,23
77336798,3035047257,24
77336798,3035047255,25
77336798,3035047256,26
77336798,3035047254,27
77336798,3035047252,28
77336798,3035047245,29
77336798,3035047244,30
77336798,3035047237,31
77336798,3035047238,32
77336798,3035037232,33
77336798,3035037231,34
77336798,910326042,35
77336800,910326049,0
77336800,910326050,1
77336800,910326051,2
77336800,910326052,3
77336800,3035047249,4
77336800,3035047248,5
77336800,910326049,6
77990981,916442506,0
77990981,1353461097,1
78090650,917653373,0
78090650,2562156062,1
78090650,917653375,2
78090650,917653378,3
78090650,917653380,4
78090650,2562156067,5
78090650,2562156047,6
78090650,917653382,7
78090650,2562156054,8
78090650,2562156030,9
78090650,2562156049,10
78090650,2562156065,11
78090650,2562156034,12
78090650,2562156052,13
78090650,2562156045,14
78090650,2562156056,15
78090650,2562156069,16
78090650,917653383,17
78090650,2562156076,18
78090650,917653384,19
78090650,2562156041,20
78090650,2562156025,21
78090650,2562156032,22
78090650,917653387,23
78090650,917653390,24
78090650,917653393,25
78090650,917653395,26
78090650,917653399,27
78090650,917653408,28
78090650,2562156043,29
78090650,917653409,30
78090650,917653411,31
78090650,917653414,32
78090650,917653416,33
78090650,917653419,34
78090650,917653421,35
78090650,917653373,36
78090653,917653442,0
78090653,917653343,1
78090653,917653463,2
78090653,917653363,3
78090653,917653334,4
78090653,917653368,5
78090653,917653348,6
78090653,917653466,7
78090653,917653468,8
78090653,917653471,9
78090653,917653473,10
78090653,3658892033,11
78090654,917653471,0
78090654,917653463,1
109583451,679540396,0
109583451,1254086130,1
112563011,1279093779,0
112563011,1279093796,1
112563013,1279089899,0
112563013,1279783687,1
112563013,1279093780,2
112563013,1279783691,3
112563013,1279093781,4
112563013,3231515848,5
112563013,1279093792,6
112563013,1279093779,7
112563014,1279093778,0
112563014,7110227205,1
112563014,1279093795,2
112563014,1279093784,3
112563014,1279783688,4
112563014,3583341322,5
112563014,3583341323,6
112563014,1279783686,7
112563014,1279093793,8
112563014,1279093794,9
112563014,1279093782,10
112563014,1279783684,11
112563014,1279089899,12
112563477,1279093808,0
112563477,1279093778,1
113752833,206396366,0
113752833,206396398,1
113880131,1291083709,0
113880131,4867779634,1
113880131,1291083703,2
113880131,1291083710,3
113880131,1300151875,4
113880131,1291327385,5
113880131,1291728482,6
113880132,1291083709,0
113880132,239937687,1
113880132,837182465,2
